0,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
1,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
2,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
3,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
4,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
5,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
6,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
7,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
8,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
9,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
10,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
11,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
12,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
13,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
14,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
15,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
16,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
17,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
18,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
19,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
20,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
21,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
22,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
23,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
24,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
25,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
26,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
27,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
28,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
29,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
30,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
31,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
32,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
33,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
34,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
35,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
36,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
37,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
38,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
39,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
40,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
41,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
42,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
43,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
44,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
45,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
46,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
47,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
48,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
49,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
50,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
51,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
52,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
53,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
54,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
55,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
56,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
57,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
58,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
59,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
60,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
61,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
62,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
63,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
64,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
65,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
66,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
67,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
68,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
69,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
70,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
71,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
72,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
73,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
74,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
75,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
76,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
77,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
78,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
79,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
80,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
81,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
82,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
83,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
84,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
85,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
86,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
87,0,1,2,3,4,5,6,13,12,11,10,9,16,23,30,37,44,45,46,47,48,
